Traceback (most recent call last):
  File "/home/ubuntu/TACT/app.py", line 1, in <module>
    import discord  # type: ignore
[2024-11-15 13:52:46] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-15 14:44:26] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-15 14:57:09] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-15 15:44:37] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-15 16:27:07] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-15 17:52:27] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-15 19:10:17] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-15 20:05:13] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-15 20:12:05] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-15 22:58:58] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-15 23:29:27] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 00:05:50] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 01:45:42] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 02:06:30] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 03:25:15] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 03:59:44] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 05:51:46] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 08:05:11] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 09:00:47] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 10:38:53] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 11:46:02] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 13:03:24] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 14:51:41] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 16:06:10] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 17:43:05] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 18:29:51] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 20:28:33] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-16 22:47:48] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 02:13:44] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 03:48:40] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 07:01:59] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 08:50:30] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 10:01:45] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 12:02:49] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 15:12:13] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 17:52:41] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 18:57:14] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 20:32:28] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 21:51:37] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-17 23:37:22] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 02:08:09] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 03:55:09] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 05:17:08] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 07:38:21] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 09:49:07] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 11:15:10] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 11:50:09] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 12:35:05] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 12:58:59] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 12:59:38] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 13:01:08] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 16:48:11] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 18:13:45] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 18:14:22] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 18:16:06] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 19:35:35] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-18 21:19:20] [ERROR   ] discord.ext.commands.bot: Ignoring exception in command None
discord.ext.commands.errors.CommandNotFound: Command "bump" is not found
[2024-11-18 23:18:10] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-19 00:23:55] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-19 01:08:59] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-19 03:54:42] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-19 04:27:46] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-19 05:23:07] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-19 06:19:34] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session e0921e254d1ca6ac33a61a6f0e32061d.
[2024-11-19 06:26:01] [WARNING ] discord.gateway: Can't keep up, shard ID None websocket is 15.2s behind.
[2024-11-19 06:26:01] [WARNING ] discord.gateway: Can't keep up, shard ID None websocket is 15.3s behind.
